Ende Ablesezeitraum;Messintervall;Abrechnungsmaßeinheit;Verbrauch
2019-03-23T09:45+01:00;QH;KWH;0,05398
2019-03-23T10:00+01:00;QH;KWH;0,05896
2019-03-23T10:15+01:00;QH;KWH;0,03453
2019-03-23T10:30+01:00;QH;KWH;0,03313
2019-03-23T10:45+01:00;QH;KWH;0,03493
2019-03-23T11:00+01:00;QH;KWH;0,04884
2019-03-23T11:15+01:00;QH;KWH;0,03989
2019-03-23T11:30+01:00;QH;KWH;0,02329
2019-03-23T11:45+01:00;QH;KWH;0,06800
2019-03-23T12:00+01:00;QH;KWH;0,04226
2019-03-23T12:15+01:00;QH;KWH;0,04493
2019-03-23T12:30+01:00;QH;KWH;0,06954
2019-03-23T12:45+01:00;QH;KWH;0,10707
2019-03-23T13:00+01:00;QH;KWH;0,05159
2019-03-23T13:15+01:00;QH;KWH;0,01309
2019-03-23T13:30+01:00;QH;KWH;0,01336
2019-03-23T13:45+01:00;QH;KWH;0,07389
2019-03-23T14:00+01:00;QH;KWH;0,06338
2019-03-23T14:15+01:00;QH;KWH;0,01865
2019-03-23T14:30+01:00;QH;KWH;0,07023
2019-03-23T14:45+01:00;QH;KWH;0,04439
2019-03-23T15:00+01:00;QH;KWH;0,05510
2019-03-23T15:15+01:00;QH;KWH;0,03594
2019-03-23T15:30+01:00;QH;KWH;0,03660
2019-03-23T15:45+01:00;QH;KWH;0,01476
2019-03-23T16:00+01:00;QH;KWH;0,05903
2019-03-23T16:15+01:00;QH;KWH;0,05662
2019-03-23T16:30+01:00;QH;KWH;0,02255
2019-03-23T16:45+01:00;QH;KWH;0,06598
2019-03-23T17:00+01:00;QH;KWH;0,08521
2019-03-23T17:15+01:00;QH;KWH;0,05453
2019-03-23T17:30+01:00;QH;KWH;0,05610
2019-03-23T17:45+01:00;QH;KWH;0,06742
2019-03-23T18:00+01:00;QH;KWH;0,05146
2019-03-23T18:15+01:00;QH;KWH;0,06244
2019-03-23T18:30+01:00;QH;KWH;0,05524
2019-03-23T18:45+01:00;QH;KWH;0,02528
2019-03-23T19:00+01:00;QH;KWH;0,07344
2019-03-23T19:15+01:00;QH;KWH;0,04268
2019-03-23T19:30+01:00;QH;KWH;0,05415
2019-03-23T19:45+01:00;QH;KWH;0,03841
2019-03-23T20:00+01:00;QH;KWH;0,05649
2019-03-23T20:15+01:00;QH;KWH;0,04896
2019-03-23T20:30+01:00;QH;KWH;0,05797
2019-03-23T20:45+01:00;QH;KWH;0,04200
2019-03-23T21:00+01:00;QH;KWH;0,05158
2019-03-23T21:15+01:00;QH;KWH;0,04303
2019-03-23T21:30+01:00;QH;KWH;0,05698
2019-03-23T21:45+01:00;QH;KWH;0,04054
2019-03-23T22:00+01:00;QH;KWH;0,03358
2019-03-23T22:15+01:00;QH;KWH;0,03167
2019-03-23T22:30+01:00;QH;KWH;0,03855
2019-03-23T22:45+01:00;QH;KWH;0,03902
2019-03-23T23:00+01:00;QH;KWH;0,03482
2019-03-23T23:15+01:00;QH;KWH;0,03249
2019-03-23T23:30+01:00;QH;KWH;0,02368
2019-03-23T23:45+01:00;QH;KWH;0,03327
2019-03-24T00:00+01:00;QH;KWH;0,02413
2019-03-24T00:15+01:00;QH;KWH;0,02592
2019-03-24T00:30+01:00;QH;KWH;0,01057
2019-03-24T00:45+01:00;QH;KWH;0,02259
2019-03-24T01:00+01:00;QH;KWH;0,04449
2019-03-24T01:15+01:00;QH;KWH;0,02892
2019-03-24T01:30+01:00;QH;KWH;0,03086
2019-03-24T01:45+01:00;QH;KWH;0,01592
2019-03-24T02:00+01:00;QH;KWH;0,01215
2019-03-24T02:15+01:00;QH;KWH;0,03556
2019-03-24T02:30+01:00;QH;KWH;0,02015
2019-03-24T02:45+01:00;QH;KWH;0,00887
2019-03-24T03:00+01:00;QH;KWH;0,02120
2019-03-24T03:15+01:00;QH;KWH;0,03235
2019-03-24T03:30+01:00;QH;KWH;0,02174
2019-03-24T03:45+01:00;QH;KWH;0,02954
2019-03-24T04:00+01:00;QH;KWH;0,02709
2019-03-24T04:15+01:00;QH;KWH;0,02847
2019-03-24T04:30+01:00;QH;KWH;0,10490
2019-03-24T04:45+01:00;QH;KWH;0,05565
2019-03-24T05:00+01:00;QH;KWH;0,01550
2019-03-24T05:15+01:00;QH;KWH;0,05438
2019-03-24T05:30+01:00;QH;KWH;0,10722
2019-03-24T05:45+01:00;QH;KWH;0,01729
2019-03-24T06:00+01:00;QH;KWH;0,02074
2019-03-24T06:15+01:00;QH;KWH;0,01437
2019-03-24T06:30+01:00;QH;KWH;0,03006
2019-03-24T06:45+01:00;QH;KWH;0,01186
2019-03-24T07:00+01:00;QH;KWH;0,02996
2019-03-24T07:15+01:00;QH;KWH;0,03442
2019-03-24T07:30+01:00;QH;KWH;0,01216
2019-03-24T07:45+01:00;QH;KWH;0,01065
2019-03-24T08:00+01:00;QH;KWH;0,03322
2019-03-24T08:15+01:00;QH;KWH;0,05952
2019-03-24T08:30+01:00;QH;KWH;0,05147
2019-03-24T08:45+01:00;QH;KWH;0,02086
2019-03-24T09:00+01:00;QH;KWH;0,03076
2019-03-24T09:15+01:00;QH;KWH;0,02216
2019-03-24T09:30+01:00;QH;KWH;0,04396
2019-03-24T09:45+01:00;QH;KWH;0,01178
2019-03-24T10:00+01:00;QH;KWH;0,02111
2019-03-24T10:15+01:00;QH;KWH;0,01115
2019-03-24T10:30+01:00;QH;KWH;0,01121
2019-03-24T10:45+01:00;QH;KWH;0,05924
2019-03-24T11:00+01:00;QH;KWH;0,06494
2019-03-24T11:15+01:00;QH;KWH;0,01023
2019-03-24T11:30+01:00;QH;KWH;0,03449
2019-03-24T11:45+01:00;QH;KWH;0,02665
2019-03-24T12:00+01:00;QH;KWH;0,08040
2019-03-24T12:15+01:00;QH;KWH;0,01750
2019-03-24T12:30+01:00;QH;KWH;0,04481
2019-03-24T12:45+01:00;QH;KWH;0,02931
2019-03-24T13:00+01:00;QH;KWH;0,05793
2019-03-24T13:15+01:00;QH;KWH;0,06050
2019-03-24T13:30+01:00;QH;KWH;0,05603
2019-03-24T13:45+01:00;QH;KWH;0,01380
2019-03-24T14:00+01:00;QH;KWH;0,02573
2019-03-24T14:15+01:00;QH;KWH;0,06791
2019-03-24T14:30+01:00;QH;KWH;0,07809
2019-03-24T14:45+01:00;QH;KWH;0,05374
2019-03-24T15:00+01:00;QH;KWH;0,07142
2019-03-24T15:15+01:00;QH;KWH;0,02323
2019-03-24T15:30+01:00;QH;KWH;0,03824
2019-03-24T15:45+01:00;QH;KWH;0,04056
2019-03-24T16:00+01:00;QH;KWH;0,03118
2019-03-24T16:15+01:00;QH;KWH;0,03648
2019-03-24T16:30+01:00;QH;KWH;0,05793
2019-03-24T16:45+01:00;QH;KWH;0,03711
2019-03-24T17:00+01:00;QH;KWH;0,05171
2019-03-24T17:15+01:00;QH;KWH;0,03621
2019-03-24T17:30+01:00;QH;KWH;0,03495
2019-03-24T17:45+01:00;QH;KWH;0,05104
2019-03-24T18:00+01:00;QH;KWH;0,03159
2019-03-24T18:15+01:00;QH;KWH;0,05319
2019-03-24T18:30+01:00;QH;KWH;0,06270
2019-03-24T18:45+01:00;QH;KWH;0,07146
2019-03-24T19:00+01:00;QH;KWH;0,09582
2019-03-24T19:15+01:00;QH;KWH;0,04163
2019-03-24T19:30+01:00;QH;KWH;0,04356
2019-03-24T19:45+01:00;QH;KWH;0,05458
2019-03-24T20:00+01:00;QH;KWH;0,03929
2019-03-24T20:15+01:00;QH;KWH;0,07027
2019-03-24T20:30+01:00;QH;KWH;0,04403
2019-03-24T20:45+01:00;QH;KWH;0,04120
2019-03-24T21:00+01:00;QH;KWH;0,04659
2019-03-24T21:15+01:00;QH;KWH;0,04546
2019-03-24T21:30+01:00;QH;KWH;0,03680
2019-03-24T21:45+01:00;QH;KWH;0,06212
2019-03-24T22:00+01:00;QH;KWH;0,03746
2019-03-24T22:15+01:00;QH;KWH;0,07128
2019-03-24T22:30+01:00;QH;KWH;0,04546
2019-03-24T22:45+01:00;QH;KWH;0,03764
2019-03-24T23:00+01:00;QH;KWH;0,03081
2019-03-24T23:15+01:00;QH;KWH;0,03812
2019-03-24T23:30+01:00;QH;KWH;0,05358
2019-03-24T23:45+01:00;QH;KWH;0,02477
2019-03-25T00:00+01:00;QH;KWH;0,02310
2019-03-25T00:15+01:00;QH;KWH;0,00879
2019-03-25T00:30+01:00;QH;KWH;0,01998
2019-03-25T00:45+01:00;QH;KWH;0,01754
2019-03-25T01:00+01:00;QH;KWH;0,01498
2019-03-25T01:15+01:00;QH;KWH;0,00964
2019-03-25T01:30+01:00;QH;KWH;0,00501
2019-03-25T01:45+01:00;QH;KWH;0,01276
2019-03-25T02:00+01:00;QH;KWH;0,00936
2019-03-25T02:15+01:00;QH;KWH;0,00856
2019-03-25T02:30+01:00;QH;KWH;0,01350
2019-03-25T02:45+01:00;QH;KWH;0,01989
2019-03-25T03:00+01:00;QH;KWH;0,01047
2019-03-25T03:15+01:00;QH;KWH;0,02155
2019-03-25T03:30+01:00;QH;KWH;0,01947
2019-03-25T03:45+01:00;QH;KWH;0,01970
2019-03-25T04:00+01:00;QH;KWH;0,00672
2019-03-25T04:15+01:00;QH;KWH;0,01505
2019-03-25T04:30+01:00;QH;KWH;0,02073
2019-03-25T04:45+01:00;QH;KWH;0,01931
2019-03-25T05:00+01:00;QH;KWH;0,01721
2019-03-25T05:15+01:00;QH;KWH;0,01590
2019-03-25T05:30+01:00;QH;KWH;0,02495
2019-03-25T05:45+01:00;QH;KWH;0,01607
2019-03-25T06:00+01:00;QH;KWH;0,00881
2019-03-25T06:15+01:00;QH;KWH;0,02770
2019-03-25T06:30+01:00;QH;KWH;0,01892
2019-03-25T06:45+01:00;QH;KWH;0,01504
2019-03-25T07:00+01:00;QH;KWH;0,03388
2019-03-25T07:15+01:00;QH;KWH;0,01104
2019-03-25T07:30+01:00;QH;KWH;0,01101
2019-03-25T07:45+01:00;QH;KWH;0,03400
2019-03-25T08:00+01:00;QH;KWH;0,01814
2019-03-25T08:15+01:00;QH;KWH;0,03456
2019-03-25T08:30+01:00;QH;KWH;0,03740
2019-03-25T08:45+01:00;QH;KWH;0,04924
2019-03-25T09:00+01:00;QH;KWH;0,01982
2019-03-25T09:15+01:00;QH;KWH;0,02818
2019-03-25T09:30+01:00;QH;KWH;0,06412
2019-03-25T09:45+01:00;QH;KWH;0,01231
2019-03-25T10:00+01:00;QH;KWH;0,01507
2019-03-25T10:15+01:00;QH;KWH;0,01534
2019-03-25T10:30+01:00;QH;KWH;0,03608
2019-03-25T10:45+01:00;QH;KWH;0,00638
2019-03-25T11:00+01:00;QH;KWH;0,03369
2019-03-25T11:15+01:00;QH;KWH;0,00970
2019-03-25T11:30+01:00;QH;KWH;0,00371
2019-03-25T11:45+01:00;QH;KWH;0,02441
2019-03-25T12:00+01:00;QH;KWH;0,05312
2019-03-25T12:15+01:00;QH;KWH;0,02621
2019-03-25T12:30+01:00;QH;KWH;0,04669
2019-03-25T12:45+01:00;QH;KWH;0,01000
2019-03-25T13:00+01:00;QH;KWH;0,00882
2019-03-25T13:15+01:00;QH;KWH;0,03250
2019-03-25T13:30+01:00;QH;KWH;0,04212
2019-03-25T13:45+01:00;QH;KWH;0,02532
2019-03-25T14:00+01:00;QH;KWH;0,01135
2019-03-25T14:15+01:00;QH;KWH;0,03297
2019-03-25T14:30+01:00;QH;KWH;0,00330
2019-03-25T14:45+01:00;QH;KWH;0,02793
2019-03-25T15:00+01:00;QH;KWH;0,04015
2019-03-25T15:15+01:00;QH;KWH;0,02208
2019-03-25T15:30+01:00;QH;KWH;0,05927
2019-03-25T15:45+01:00;QH;KWH;0,03401
2019-03-25T16:00+01:00;QH;KWH;0,05380
2019-03-25T16:15+01:00;QH;KWH;0,02031
2019-03-25T16:30+01:00;QH;KWH;0,03242
2019-03-25T16:45+01:00;QH;KWH;0,04703
2019-03-25T17:00+01:00;QH;KWH;0,02994
2019-03-25T17:15+01:00;QH;KWH;0,00418
2019-03-25T17:30+01:00;QH;KWH;0,05379
2019-03-25T17:45+01:00;QH;KWH;0,05806
2019-03-25T18:00+01:00;QH;KWH;0,01719
2019-03-25T18:15+01:00;QH;KWH;0,02548
2019-03-25T18:30+01:00;QH;KWH;0,06643
2019-03-25T18:45+01:00;QH;KWH;0,08519
2019-03-25T19:00+01:00;QH;KWH;0,08311
2019-03-25T19:15+01:00;QH;KWH;0,03393
2019-03-25T19:30+01:00;QH;KWH;0,03616
2019-03-25T19:45+01:00;QH;KWH;0,06527
2019-03-25T20:00+01:00;QH;KWH;0,04198
2019-03-25T20:15+01:00;QH;KWH;0,02330
2019-03-25T20:30+01:00;QH;KWH;0,02264
2019-03-25T20:45+01:00;QH;KWH;0,01763
2019-03-25T21:00+01:00;QH;KWH;0,03844
2019-03-25T21:15+01:00;QH;KWH;0,05469
2019-03-25T21:30+01:00;QH;KWH;0,01845
2019-03-25T21:45+01:00;QH;KWH;0,02857
2019-03-25T22:00+01:00;QH;KWH;0,03007
2019-03-25T22:15+01:00;QH;KWH;0,03621
2019-03-25T22:30+01:00;QH;KWH;0,01408
2019-03-25T22:45+01:00;QH;KWH;0,02020
2019-03-25T23:00+01:00;QH;KWH;0,01629
2019-03-25T23:15+01:00;QH;KWH;0,00462
2019-03-25T23:30+01:00;QH;KWH;0,01848
2019-03-25T23:45+01:00;QH;KWH;0,02112
2019-03-26T00:00+01:00;QH;KWH;0,01170
2019-03-26T00:15+01:00;QH;KWH;0,01991
2019-03-26T00:30+01:00;QH;KWH;0,01321
2019-03-26T00:45+01:00;QH;KWH;0,00941
2019-03-26T01:00+01:00;QH;KWH;0,00771
2019-03-26T01:15+01:00;QH;KWH;0,01244
2019-03-26T01:30+01:00;QH;KWH;0,01278
2019-03-26T01:45+01:00;QH;KWH;0,01562
2019-03-26T02:00+01:00;QH;KWH;0,01815
2019-03-26T02:15+01:00;QH;KWH;0,01156
2019-03-26T02:30+01:00;QH;KWH;0,01430
2019-03-26T02:45+01:00;QH;KWH;0,01156
2019-03-26T03:00+01:00;QH;KWH;0,00728
2019-03-26T03:15+01:00;QH;KWH;0,01074
2019-03-26T03:30+01:00;QH;KWH;0,02197
2019-03-26T03:45+01:00;QH;KWH;0,00238
2019-03-26T04:00+01:00;QH;KWH;0,01572
2019-03-26T04:15+01:00;QH;KWH;0,01799
2019-03-26T04:30+01:00;QH;KWH;0,00743
2019-03-26T04:45+01:00;QH;KWH;0,02201
2019-03-26T05:00+01:00;QH;KWH;0,02255
2019-03-26T05:15+01:00;QH;KWH;0,01148
2019-03-26T05:30+01:00;QH;KWH;0,03221
2019-03-26T05:45+01:00;QH;KWH;0,00804
2019-03-26T06:00+01:00;QH;KWH;0,01417
2019-03-26T06:15+01:00;QH;KWH;0,01216
2019-03-26T06:30+01:00;QH;KWH;0,03488
2019-03-26T06:45+01:00;QH;KWH;0,03463
2019-03-26T07:00+01:00;QH;KWH;0,04294
2019-03-26T07:15+01:00;QH;KWH;0,02120
2019-03-26T07:30+01:00;QH;KWH;0,01902
2019-03-26T07:45+01:00;QH;KWH;0,01198
2019-03-26T08:00+01:00;QH;KWH;0,02897
2019-03-26T08:15+01:00;QH;KWH;0,01380
2019-03-26T08:30+01:00;QH;KWH;0,02151
2019-03-26T08:45+01:00;QH;KWH;0,01576
2019-03-26T09:00+01:00;QH;KWH;0,03749
2019-03-26T09:15+01:00;QH;KWH;0,04411
2019-03-26T09:30+01:00;QH;KWH;0,02805
2019-03-26T09:45+01:00;QH;KWH;0,02598
2019-03-26T10:00+01:00;QH;KWH;0,03627
2019-03-26T10:15+01:00;QH;KWH;0,02384
2019-03-26T10:30+01:00;QH;KWH;0,06159
2019-03-26T10:45+01:00;QH;KWH;0,03652
2019-03-26T11:00+01:00;QH;KWH;0,00802
2019-03-26T11:15+01:00;QH;KWH;0,04877
2019-03-26T11:30+01:00;QH;KWH;0,04319
2019-03-26T11:45+01:00;QH;KWH;0,02833
2019-03-26T12:00+01:00;QH;KWH;0,04727
2019-03-26T12:15+01:00;QH;KWH;0,03321
2019-03-26T12:30+01:00;QH;KWH;0,02756
2019-03-26T12:45+01:00;QH;KWH;0,03521
2019-03-26T13:00+01:00;QH;KWH;0,05540
2019-03-26T13:15+01:00;QH;KWH;0,01933
2019-03-26T13:30+01:00;QH;KWH;0,04629
2019-03-26T13:45+01:00;QH;KWH;0,02689
2019-03-26T14:00+01:00;QH;KWH;0,00843
2019-03-26T14:15+01:00;QH;KWH;0,00754
2019-03-26T14:30+01:00;QH;KWH;0,04094
2019-03-26T14:45+01:00;QH;KWH;0,04364
2019-03-26T15:00+01:00;QH;KWH;0,01340
2019-03-26T15:15+01:00;QH;KWH;0,00960
2019-03-26T15:30+01:00;QH;KWH;0,01958
2019-03-26T15:45+01:00;QH;KWH;0,01332
2019-03-26T16:00+01:00;QH;KWH;0,04595
2019-03-26T16:15+01:00;QH;KWH;0,03806
2019-03-26T16:30+01:00;QH;KWH;0,03697
2019-03-26T16:45+01:00;QH;KWH;0,05586
2019-03-26T17:00+01:00;QH;KWH;0,06686
2019-03-26T17:15+01:00;QH;KWH;0,04229
2019-03-26T17:30+01:00;QH;KWH;0,01661
2019-03-26T17:45+01:00;QH;KWH;0,02850
2019-03-26T18:00+01:00;QH;KWH;0,01678
2019-03-26T18:15+01:00;QH;KWH;0,09370
2019-03-26T18:30+01:00;QH;KWH;0,04210
2019-03-26T18:45+01:00;QH;KWH;0,03653
2019-03-26T19:00+01:00;QH;KWH;0,08367
2019-03-26T19:15+01:00;QH;KWH;0,05080
2019-03-26T19:30+01:00;QH;KWH;0,06626
2019-03-26T19:45+01:00;QH;KWH;0,00674
2019-03-26T20:00+01:00;QH;KWH;0,02430
2019-03-26T20:15+01:00;QH;KWH;0,03401
2019-03-26T20:30+01:00;QH;KWH;0,02519
2019-03-26T20:45+01:00;QH;KWH;0,04652
2019-03-26T21:00+01:00;QH;KWH;0,02416
2019-03-26T21:15+01:00;QH;KWH;0,03093
2019-03-26T21:30+01:00;QH;KWH;0,02061
2019-03-26T21:45+01:00;QH;KWH;0,03200
2019-03-26T22:00+01:00;QH;KWH;0,02394
2019-03-26T22:15+01:00;QH;KWH;0,03074
2019-03-26T22:30+01:00;QH;KWH;0,01089
2019-03-26T22:45+01:00;QH;KWH;0,00467
2019-03-26T23:00+01:00;QH;KWH;0,03145
2019-03-26T23:15+01:00;QH;KWH;0,01726
2019-03-26T23:30+01:00;QH;KWH;0,03448
2019-03-26T23:45+01:00;QH;KWH;0,02124
2019-03-27T00:00+01:00;QH;KWH;0,02893
2019-03-27T00:15+01:00;QH;KWH;0,01277
2019-03-27T00:30+01:00;QH;KWH;0,01169
2019-03-27T00:45+01:00;QH;KWH;0,01405
2019-03-27T01:00+01:00;QH;KWH;0,01015
2019-03-27T01:15+01:00;QH;KWH;0,01826
2019-03-27T01:30+01:00;QH;KWH;0,00275
2019-03-27T01:45+01:00;QH;KWH;0,00507
2019-03-27T02:00+01:00;QH;KWH;0,00543
2019-03-27T02:15+01:00;QH;KWH;0,01961
2019-03-27T02:30+01:00;QH;KWH;0,02152
2019-03-27T02:45+01:00;QH;KWH;0,02066
2019-03-27T03:00+01:00;QH;KWH;0,01857
2019-03-27T03:15+01:00;QH;KWH;0,02337
2019-03-27T03:30+01:00;QH;KWH;0,01063
2019-03-27T03:45+01:00;QH;KWH;0,01281
2019-03-27T04:00+01:00;QH;KWH;0,01763
2019-03-27T04:15+01:00;QH;KWH;0,02541
2019-03-27T04:30+01:00;QH;KWH;0,01226
2019-03-27T04:45+01:00;QH;KWH;0,01912
2019-03-27T05:00+01:00;QH;KWH;0,01765
2019-03-27T05:15+01:00;QH;KWH;0,01506
2019-03-27T05:30+01:00;QH;KWH;0,01373
2019-03-27T05:45+01:00;QH;KWH;0,02942
2019-03-27T06:00+01:00;QH;KWH;0,02080
2019-03-27T06:15+01:00;QH;KWH;0,00734
2019-03-27T06:30+01:00;QH;KWH;0,02176
2019-03-27T06:45+01:00;QH;KWH;0,02947
2019-03-27T07:00+01:00;QH;KWH;0,01143
2019-03-27T07:15+01:00;QH;KWH;0,00810
2019-03-27T07:30+01:00;QH;KWH;0,02200
2019-03-27T07:45+01:00;QH;KWH;0,02302
2019-03-27T08:00+01:00;QH;KWH;0,02349
2019-03-27T08:15+01:00;QH;KWH;0,02649
2019-03-27T08:30+01:00;QH;KWH;0,01629
2019-03-27T08:45+01:00;QH;KWH;0,04217
2019-03-27T09:00+01:00;QH;KWH;0,02223
2019-03-27T09:15+01:00;QH;KWH;0,02509
2019-03-27T09:30+01:00;QH;KWH;0,00567
2019-03-27T09:45+01:00;QH;KWH;0,01948
2019-03-27T10:00+01:00;QH;KWH;0,04525
2019-03-27T10:15+01:00;QH;KWH;0,04813
2019-03-27T10:30+01:00;QH;KWH;0,02838
2019-03-27T10:45+01:00;QH;KWH;0,02095
2019-03-27T11:00+01:00;QH;KWH;0,04368
2019-03-27T11:15+01:00;QH;KWH;0,02958
2019-03-27T11:30+01:00;QH;KWH;0,06266
2019-03-27T11:45+01:00;QH;KWH;0,04326
2019-03-27T12:00+01:00;QH;KWH;0,00610
2019-03-27T12:15+01:00;QH;KWH;0,03939
2019-03-27T12:30+01:00;QH;KWH;0,06248
2019-03-27T12:45+01:00;QH;KWH;0,05990
2019-03-27T13:00+01:00;QH;KWH;0,01125
2019-03-27T13:15+01:00;QH;KWH;0,04385
2019-03-27T13:30+01:00;QH;KWH;0,06350
2019-03-27T13:45+01:00;QH;KWH;0,00862
2019-03-27T14:00+01:00;QH;KWH;0,00563
2019-03-27T14:15+01:00;QH;KWH;0,00622
2019-03-27T14:30+01:00;QH;KWH;0,04937
2019-03-27T14:45+01:00;QH;KWH;0,00639
2019-03-27T15:00+01:00;QH;KWH;0,02037
2019-03-27T15:15+01:00;QH;KWH;0,03649
2019-03-27T15:30+01:00;QH;KWH;0,03499
2019-03-27T15:45+01:00;QH;KWH;0,02768
2019-03-27T16:00+01:00;QH;KWH;0,01366
2019-03-27T16:15+01:00;QH;KWH;0,00458
2019-03-27T16:30+01:00;QH;KWH;0,08518
2019-03-27T16:45+01:00;QH;KWH;0,01297
2019-03-27T17:00+01:00;QH;KWH;0,00654
2019-03-27T17:15+01:00;QH;KWH;0,05132
2019-03-27T17:30+01:00;QH;KWH;0,03470
2019-03-27T17:45+01:00;QH;KWH;0,01929
2019-03-27T18:00+01:00;QH;KWH;0,01110
2019-03-27T18:15+01:00;QH;KWH;0,03881
2019-03-27T18:30+01:00;QH;KWH;0,05128
2019-03-27T18:45+01:00;QH;KWH;0,03616
2019-03-27T19:00+01:00;QH;KWH;0,03998
2019-03-27T19:15+01:00;QH;KWH;0,03087
2019-03-27T19:30+01:00;QH;KWH;0,02934
2019-03-27T19:45+01:00;QH;KWH;0,07252
2019-03-27T20:00+01:00;QH;KWH;0,07025
2019-03-27T20:15+01:00;QH;KWH;0,02162
2019-03-27T20:30+01:00;QH;KWH;0,03523
2019-03-27T20:45+01:00;QH;KWH;0,04196
2019-03-27T21:00+01:00;QH;KWH;0,06550
2019-03-27T21:15+01:00;QH;KWH;0,02253
2019-03-27T21:30+01:00;QH;KWH;0,01015
2019-03-27T21:45+01:00;QH;KWH;0,00464
2019-03-27T22:00+01:00;QH;KWH;0,03009
2019-03-27T22:15+01:00;QH;KWH;0,00923
2019-03-27T22:30+01:00;QH;KWH;0,01053
2019-03-27T22:45+01:00;QH;KWH;0,01175
2019-03-27T23:00+01:00;QH;KWH;0,03256
2019-03-27T23:15+01:00;QH;KWH;0,03146
2019-03-27T23:30+01:00;QH;KWH;0,00307
2019-03-27T23:45+01:00;QH;KWH;0,02885
2019-03-28T00:00+01:00;QH;KWH;0,02366
2019-03-28T00:15+01:00;QH;KWH;0,00772
2019-03-28T00:30+01:00;QH;KWH;0,01239
2019-03-28T00:45+01:00;QH;KWH;0,01527
2019-03-28T01:00+01:00;QH;KWH;0,02203
2019-03-28T01:15+01:00;QH;KWH;0,02123
2019-03-28T01:30+01:00;QH;KWH;0,01596
2019-03-28T01:45+01:00;QH;KWH;0,01083
2019-03-28T02:00+01:00;QH;KWH;0,01158
2019-03-28T02:15+01:00;QH;KWH;0,01387
2019-03-28T02:30+01:00;QH;KWH;0,01414
2019-03-28T02:45+01:00;QH;KWH;0,01735
2019-03-28T03:00+01:00;QH;KWH;0,01785
2019-03-28T03:15+01:00;QH;KWH;0,00994
2019-03-28T03:30+01:00;QH;KWH;0,02010
2019-03-28T03:45+01:00;QH;KWH;0,01306
2019-03-28T04:00+01:00;QH;KWH;0,00538
2019-03-28T04:15+01:00;QH;KWH;0,02186
2019-03-28T04:30+01:00;QH;KWH;0,00953
2019-03-28T04:45+01:00;QH;KWH;0,01190
2019-03-28T05:00+01:00;QH;KWH;0,01141
2019-03-28T05:15+01:00;QH;KWH;0,01586
2019-03-28T05:30+01:00;QH;KWH;0,01286
2019-03-28T05:45+01:00;QH;KWH;0,00949
2019-03-28T06:00+01:00;QH;KWH;0,03608
2019-03-28T06:15+01:00;QH;KWH;0,03105
2019-03-28T06:30+01:00;QH;KWH;0,01642
2019-03-28T06:45+01:00;QH;KWH;0,04155
2019-03-28T07:00+01:00;QH;KWH;0,01164
2019-03-28T07:15+01:00;QH;KWH;0,03741
2019-03-28T07:30+01:00;QH;KWH;0,05543
2019-03-28T07:45+01:00;QH;KWH;0,02825
2019-03-28T08:00+01:00;QH;KWH;0,06353
2019-03-28T08:15+01:00;QH;KWH;0,02017
2019-03-28T08:30+01:00;QH;KWH;0,02206
2019-03-28T08:45+01:00;QH;KWH;0,02122
2019-03-28T09:00+01:00;QH;KWH;0,03416
2019-03-28T09:15+01:00;QH;KWH;0,01943
2019-03-28T09:30+01:00;QH;KWH;0,03506
2019-03-28T09:45+01:00;QH;KWH;0,00712
2019-03-28T10:00+01:00;QH;KWH;0,04914
2019-03-28T10:15+01:00;QH;KWH;0,02791
2019-03-28T10:30+01:00;QH;KWH;0,02799
2019-03-28T10:45+01:00;QH;KWH;0,03668
2019-03-28T11:00+01:00;QH;KWH;0,03524
2019-03-28T11:15+01:00;QH;KWH;0,02295
2019-03-28T11:30+01:00;QH;KWH;0,03367
2019-03-28T11:45+01:00;QH;KWH;0,03259
2019-03-28T12:00+01:00;QH;KWH;0,05292
2019-03-28T12:15+01:00;QH;KWH;0,01468
2019-03-28T12:30+01:00;QH;KWH;0,01744
2019-03-28T12:45+01:00;QH;KWH;0,06946
2019-03-28T13:00+01:00;QH;KWH;0,04010
2019-03-28T13:15+01:00;QH;KWH;0,04495
2019-03-28T13:30+01:00;QH;KWH;0,02350
2019-03-28T13:45+01:00;QH;KWH;0,01463
2019-03-28T14:00+01:00;QH;KWH;0,04666
2019-03-28T14:15+01:00;QH;KWH;0,04441
2019-03-28T14:30+01:00;QH;KWH;0,02724
2019-03-28T14:45+01:00;QH;KWH;0,01308
2019-03-28T15:00+01:00;QH;KWH;0,02982
2019-03-28T15:15+01:00;QH;KWH;0,05016
2019-03-28T15:30+01:00;QH;KWH;0,00872
2019-03-28T15:45+01:00;QH;KWH;0,00976
2019-03-28T16:00+01:00;QH;KWH;0,04836
2019-03-28T16:15+01:00;QH;KWH;0,00708
2019-03-28T16:30+01:00;QH;KWH;0,02952
2019-03-28T16:45+01:00;QH;KWH;0,02144
2019-03-28T17:00+01:00;QH;KWH;0,04548
2019-03-28T17:15+01:00;QH;KWH;0,05350
2019-03-28T17:30+01:00;QH;KWH;0,01381
2019-03-28T17:45+01:00;QH;KWH;0,03181
2019-03-28T18:00+01:00;QH;KWH;0,04269
2019-03-28T18:15+01:00;QH;KWH;0,05731
2019-03-28T18:30+01:00;QH;KWH;0,02698
2019-03-28T18:45+01:00;QH;KWH;0,03205
